--2017-05-08 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 49500K .......... .......... .......... .......... .......... 48%  334M 1s
 49550K .......... .......... .......... .......... .......... 48% 24.2M 1s
 49600K .......... .......... .......... .......... .......... 48%  383M 1s
 49650K .......... .......... .......... .......... .......... 48% 19.1M 1s
 49700K .......... .......... .......... .......... .......... 48% 93.2M 1s
 49750K .......... .......... .......... .......... .......... 48% 18.2M 1s
 49800K .......... .......... .......... .......... .......... 48%  104M 1s
 49850K .......... .......... .......... .......... .......... 48%  104M 1s
 49900K .......... .......... .......... .......... .......... 48% 43.3M 1s
 49950K .......... .......... .......... .......... .......... 48%  126M 1s
 50000K .......... .......... .......... .......... .......... 48%  170M 1s
 50050K .......... .......... .......... .......... .......... 48%  182M 1s
 50100K .......... .......... .......... .......... .......... 48% 48.6M 1s
 50150K .......... .......... .......... .......... .......... 49%  148M 1s
 50200K .......... .......... .......... .......... .......... 49%  146M 1s
 50250K .......... .......... .......... .......... .......... 49% 22.4M 1s
 50300K .......... .......... .......... .......... .......... 49%  136M 1s
 50350K .......... .......... .......... .......... .......... 49%  158M 1s
 50400K .......... .......... .......... .......... .......... 49% 32.6M 1s
 50450K .......... .......... .......... .......... .......... 49%  171M 1s
 50500K .......... .......... .......... .......... .......... 49%  149M 1s
 50550K .......... .......... .......... .......... .......... 49%  158M 1s
 50600K .......... .......... .......... .......... .......... 49%  169M 1s
 50650K .......... .......... .......... .......... .......... 49%  184M 1s
 50700K .......... .......... .......... .......... .......... 49%  242M 1s
 50750K .......... .......... .......... .......... .......... 49%  147M 1s
 50800K .......... .......... .......... .......... .......... 49%  167M 1s
 50850K .......... .......... .......... .......... .......... 49%  181M 1s
 50900K .......... .......... .......... .......... .......... 49% 15.5M 1s
 50950K .......... .......... .......... .......... .......... 49%  339M 1s
 51000K .......... .......... .......... .......... .......... 49%  457M 1s
 51050K .......... .......... .......... .......... .......... 49%  458M 1s
 51100K .......... .......... .......... .......... .......... 49%  461M 1s
 51150K .......... .......... .......... .......... .......... 50% 28.7M 1s
 51200K .......... .......... .......... .......... .......... 50% 72.8M 1s
 51250K .......... .......... .......... .......... .......... 50% 16.0M 1s
 51300K .......... .......... .......... .......... .......... 50%  161M 1s
 51350K .......... .......... .......... .......... .......... 50%  112M 1s
 51400K .......... .......... .......... .......... .......... 50% 98.0M 1s
 51450K .......... .......... .......... .......... .......... 50% 99.2M 1s
 51500K .......... .......... .......... .......... .......... 50%  137M 1s
 51550K .......... .......... .......... .......... .......... 50% 50.3M 1s
 51600K .......... .......... .......... .......... .......... 50%  127M 1s
 51650K .......... .......... .......... .......... .......... 50%  185M 1s
 51700K .......... .......... .......... .......... .......... 50%  163M 1s
 51750K .......... .......... .......... .......... .......... 50%  163M 1s
 51800K .......... .......... .......... .......... .......... 50% 30.8M 1s
 51850K .......... .......... .......... .......... .......... 50% 7.23M 1s
 51900K .......... .......... .......... .......... .......... 50% 80.0M 1s
 51950K .......... .......... .......... .......... .......... 50%  106M 1s
 52000K .......... .......... .......... .......... .......... 50% 63.9M 1s
 52050K .......... .......... .......... .......... .......... 50% 59.9M 1s
 52100K .......... .......... .......... .......... .......... 50% 56.9M 1s
 52150K .......... .......... .......... .......... .......... 50% 43.5M 1s
 52200K .......... .......... .......... .......... .......... 51% 94.6M 1s
 52250K .......... .......... .......... .......... .......... 51% 72.9M 1s
 52300K .......... .......... .......... .......... .......... 51%  167M 1s
 52350K .......... .......... .......... .......... .......... 51% 47.0M 1s
 52400K .......... .......... .......... .......... .......... 51% 52.0M 1s
 52450K .......... .......... .......... .......... .......... 51%  263M 1s
 52500K .......... .......... .......... .......... .......... 51% 41.7M 1s
 52550K .......... .......... .......... .......... .......... 51% 17.5M 1s
 52600K .......... .......... .......... .......... .......... 51% 18.2M 1s
 52650K .......... .......... .......... .......... .......... 51%  101M 1s
 52700K .......... .......... .......... .......... .......... 51%  139M 1s
 52750K .......... .......... .......... .......... .......... 51% 19.0M 1s
 52800K .......... .......... .......... .......... .......... 51%  128M 1s
 52850K .......... .......... .......... .......... .......... 51%  101M 1s
 52900K .......... .......... .......... .......... .......... 51%  101M 1s
 52950K .......... .......... .......... .......... .......... 51% 87.1M 1s
 53000K .......... .......... .......... .......... .......... 51%  150M 1s
 53050K .......... .......... .......... .......... .......... 51% 49.1M 1s
 53100K .......... .......... .......... .......... .......... 51% 64.2M 1s
 53150K .......... .......... .......... .......... .......... 51%  153M 1s
 53200K .......... .......... .......... .......... .......... 52%  186M 1s
 53250K .......... .......... .......... .......... .......... 52%  150M 1s
 53300K .......... .......... .......... .......... .......... 52%  183M 1s
 53350K .......... .......... .......... .......... .......... 52% 20.9M 1s
 53400K .......... .......... .......... .......... .......... 52%  144M 1s
 53450K .......... .......... .......... .......... .......... 52%  163M 1s
 53500K .......... .......... .......... .......... .......... 52%  139M 1s
 53550K .......... .......... .......... .......... .......... 52%  168M 1s
 53600K .......... .......... .......... .......... .......... 52%  165M 1s
 53650K .......... .......... .......... .......... .......... 52%  199M 1s
 53700K .......... .......... .......... .......... .......... 52%  159M 1s
 53750K .......... .......... .......... .......... .......... 52%  169M 1s
 53800K .......... .......... .......... .......... .......... 52%  269M 1s
 53850K .......... .......... .......... .......... .......... 52% 16.3M 1s
 53900K .......... .......... .......... .......... .......... 52%  321M 1s
 53950K .......... .......... .......... .......... .......... 52%  459M 1s
 54000K .......... .......... .......... .......... .......... 52%  296M 1s
 54050K .......... .......... .......... .......... .......... 52%  154M 1s
 54100K .......... .......... .......... .......... .......... 52% 9.80M 1s
 54150K .......... .......... .......... .......... .......... 52%  127M 1s
 54200K .......... .......... .......... .......... .......... 52% 81.1M 1s
 54250K .......... .......... .......... .......... .......... 53%  105M 1s
 54300K .......... .......... .......... .......... .......... 53% 99.1M 1s
 54350K .......... .......... .......... .......... .......... 53% 46.3M 1s
 54400K .......... .......... .......... .......... .......... 53%  304M 1s
 54450K .......... .......... .......... .......... .......... 53%  168M 1s
 54500K .......... .......... .......... .......... .......... 53%  198M 1s
 54550K .......... .......... .......... .......... .......... 53%  145M 1s
 54600K .......... .......... .......... .......... .......... 53%  114M 1s
 54650K .......... .......... .......... .......... .......... 53% 90.5M 1s
 54700K .......... .......... .......... .......... .......... 53% 98.0M 1s
 54750K .......... .......... .......... .......... .......... 53% 8.81M 1s
 54800K .......... .......... .......... .......... .......... 53% 42.7M 1s
 54850K .......... .......... .......... .......... .......... 53% 63.6M 1s
 54900K .......... .......... .......... .......... .......... 53% 73.1M 1s
 54950K .......... .......... .......... .......... .......... 53% 10.4M 1s
 55000K .......... .......... .......... .......... .......... 53%  347M 1s
 55050K .......... .......... .......... .......... .......... 53%  275M 1s
 55100K .......... .......... .......... .......... .......... 53%  144M 1s
 55150K .......... .......... .......... .......... .......... 53%  180M 1s
 55200K .......... .......... .......... .......... .......... 53%  217M 1s
 55250K .......... .......... .......... .......... .......... 54%  185M 1s
 55300K .......... .......... .......... .......... .......... 54%  388M 1s
 55350K .......... .......... .......... .......... .......... 54%  441M 1s
 55400K .......... .......... .......... .......... .......... 54% 32.0M 1s
 55450K .......... .......... .......... .......... .......... 54% 5.57M 1s
 55500K .......... .......... .......... .......... .......... 54% 65.3M 1s
 55550K .......... .......... .......... .......... .......... 54%  217M 1s
 55600K .......... .......... .......... .......... .......... 54% 92.0M 1s
 55650K .......... .......... .......... .......... .......... 54% 88.9M 1s
 55700K .......... .......... .......... .......... .......... 54%  176M 1s
 55750K .......... .......... .......... .......... .......... 54%  343M 1s
 55800K .......... .......... .......... .......... .......... 54%  121M 1s
 55850K .......... .......... .......... .......... .......... 54%  104M 1s
 55900K .......... .......... .......... .......... .......... 54%  142M 1s
