--2017-05-05 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
101050K .......... .......... .......... .......... .......... 98%  167M 0s
101100K .......... .......... .......... .......... .......... 98%  154M 0s
101150K .......... .......... .......... .......... .......... 98%  181M 0s
101200K .......... .......... .......... .......... .......... 98%  146M 0s
101250K .......... .......... .......... .......... .......... 98% 4.83M 0s
101300K .......... .......... .......... .......... .......... 98%  131M 0s
101350K .......... .......... .......... .......... .......... 99%  118M 0s
101400K .......... .......... .......... .......... .......... 99% 66.4M 0s
101450K .......... .......... .......... .......... .......... 99%  124M 0s
101500K .......... .......... .......... .......... .......... 99%  175M 0s
101550K .......... .......... .......... .......... .......... 99% 18.6M 0s
101600K .......... .......... .......... .......... .......... 99%  122M 0s
101650K .......... .......... .......... .......... .......... 99% 79.4M 0s
101700K .......... .......... .......... .......... .......... 99%  152M 0s
101750K .......... .......... .......... .......... .......... 99% 77.6M 0s
101800K .......... .......... .......... .......... .......... 99%  148M 0s
101850K .......... .......... .......... .......... .......... 99% 44.8M 0s
101900K .......... .......... .......... .......... .......... 99%  148M 0s
101950K .......... .......... .......... .......... .......... 99%  151M 0s
102000K .......... .......... .......... .......... .......... 99% 16.8M 0s
102050K .......... .......... .......... .......... .......... 99%  353M 0s
102100K .......... .......... .......... .......... .......... 99%  409M 0s
102150K .......... .......... .......... .......... .......... 99%  380M 0s
102200K .......... .......... .......... .......... .......... 99%  116M 0s
102250K .......... .......... .......... .......... .......... 99%  328M 0s
102300K .......... .......... .......... .......... .......... 99%  155M 0s
102350K .......... .......... .......... .......... ..........100% 25.1M 0s
102400K                                                       100% 0.00 =2.3s

2017-05-05 11:00:05 (43.3 MB/s) - ‘/dev/null’ saved [104857600]

--2017-05-05 17:00:03--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
==> TYPE I ... done.  ==> CWD not needed.
==> SIZE 100MB.zip ... 104857600
==> PASV ... done.    ==> RETR 100MB.zip ... done.
Length: 104857600 (100M) (unauthoritative)

     0K .......... .......... .......... .......... ..........  0%  496K 3m26s
    50K .......... .......... .......... .......... ..........  0%  984K 2m35s
   100K .......... .......... .......... .......... ..........  0%  121M 1m44s
   150K .......... .......... .......... .......... ..........  0%  988K 1m44s
   200K .......... .......... .......... .......... ..........  0% 87.9M 83s
   250K .......... .......... .......... .......... ..........  0% 1013K 86s
   300K .......... .......... .......... .......... ..........  0%  102M 74s
   350K .......... .......... .......... .......... ..........  0%  159M 65s
   400K .......... .......... .......... .......... ..........  0% 59.1M 58s
   450K .......... .......... .......... .......... ..........  0% 1021K 62s
   500K .......... .......... .......... .......... ..........  0% 12.1M 57s
   550K .......... .......... .......... .......... ..........  0%  254M 52s
   600K .......... .......... .......... .......... ..........  0%  314M 48s
   650K .......... .......... .......... .......... ..........  0%  268M 45s
   700K .......... .......... .......... .......... ..........  0% 1.07M 48s
   750K .......... .......... .......... .......... ..........  0% 14.2M 45s
   800K .......... .......... .......... .......... ..........  0%  101M 43s
   850K .......... .......... .......... .......... ..........  0%  166M 40s
   900K .......... .......... .......... .......... ..........  0%  175M 38s
   950K .......... .......... .......... .......... ..........  0%  148M 36s
  1000K .......... .......... .......... .......... ..........  1%  103M 35s
  1050K .......... .......... .......... .......... ..........  1% 5.02M 34s
  1100K .......... .......... .......... .......... ..........  1%  384M 32s
  1150K .......... .......... .......... .......... ..........  1% 1.40M 34s
  1200K .......... .......... .......... .......... ..........  1% 13.7M 33s
  1250K .......... .......... .......... .......... ..........  1% 6.48M 32s
  1300K .......... .......... .......... .......... ..........  1%  374M 31s
  1350K .......... .......... .......... .......... ..........  1% 14.8M 30s
  1400K .......... .......... .......... .......... ..........  1%  169M 29s
  1450K .......... .......... .......... .......... ..........  1%  111M 28s
  1500K .......... .......... .......... .......... ..........  1% 10.8M 28s
  1550K .......... .......... .......... .......... ..........  1%  150M 27s
  1600K .......... .......... .......... .......... ..........  1%  237M 26s
  1650K .......... .......... .......... .......... ..........  1% 1.61M 27s
  1700K .......... .......... .......... .......... ..........  1%  282M 26s
  1750K .......... .......... .......... .......... ..........  1% 14.3M 26s
  1800K .......... .......... .......... .......... ..........  1% 21.0M 25s
  1850K .......... .......... .......... .......... ..........  1%  172M 24s
  1900K .......... .......... .......... .......... ..........  1% 46.3M 24s
  1950K .......... .......... .......... .......... ..........  1%  106M 23s
  2000K .......... .......... .......... .......... ..........  2%  364M 23s
  2050K .......... .......... .......... .......... ..........  2% 33.3M 22s
  2100K .......... .......... .......... .......... ..........  2%  143M 22s
  2150K .......... .......... .......... .......... ..........  2%  159M 21s
  2200K .......... .......... .......... .......... ..........  2%  139M 21s
  2250K .......... .......... .......... .......... ..........  2%  170M 20s
  2300K .......... .......... .......... .......... ..........  2%  209M 20s
  2350K .......... .......... .......... .......... ..........  2%  172M 19s
  2400K .......... .......... .......... .......... ..........  2% 9.41M 19s
  2450K .......... .......... .......... .......... ..........  2%  334M 19s
  2500K .......... .......... .......... .......... ..........  2%  388M 18s
  2550K .......... .......... .......... .......... ..........  2% 45.8M 18s
  2600K .......... .......... .......... .......... ..........  2% 49.8M 18s
  2650K .......... .......... .......... .......... ..........  2% 1.54M 19s
  2700K .......... .......... .......... .......... ..........  2% 15.8M 18s
  2750K .......... .......... .......... .......... ..........  2% 10.9M 18s
  2800K .......... .......... .......... .......... ..........  2% 55.0M 18s
  2850K .......... .......... .......... .......... ..........  2% 70.2M 18s
  2900K .......... .......... .......... .......... ..........  2% 86.4M 17s
  2950K .......... .......... .......... .......... ..........  2%  441M 17s
  3000K .......... .......... .......... .......... ..........  2%  451M 17s
  3050K .......... .......... .......... .......... ..........  3%  452M 16s
  3100K .......... .......... .......... .......... ..........  3%  384M 16s
  3150K .......... .......... .......... .......... ..........  3%  443M 16s
  3200K .......... .......... .......... .......... ..........  3%  420M 16s
  3250K .......... .......... .......... .......... ..........  3% 2.99M 16s
  3300K .......... .......... .......... .......... ..........  3%  323M 16s
  3350K .......... .......... .......... .......... ..........  3%  381M 15s
  3400K .......... .......... .......... .......... ..........  3%  414M 15s
  3450K .......... .......... .......... .......... ..........  3%  374M 15s
  3500K .......... .......... .......... .......... ..........  3%  376M 15s
  3550K .......... .......... .......... .......... ..........  3%  434M 15s
  3600K .......... .......... .......... .......... ..........  3%  437M 14s
  3650K .......... .......... .......... .......... ..........  3%  310M 14s
  3700K .......... .......... .......... .......... ..........  3%  258M 14s
  3750K .......... .......... .......... .......... ..........  3%  328M 14s
  3800K .......... .......... .......... .......... ..........  3%  328M 14s
  3850K .......... .......... .......... .......... ..........  3%  330M 13s
  3900K .......... .......... .......... .......... ..........  3%  247M 13s
  3950K .......... .......... .......... .......... ..........  3% 2.33M 14s
  4000K .......... .......... .......... .......... ..........  3% 43.5M 13s
  4050K .......... .......... .......... .......... ..........  4%  147M 13s
  4100K .......... .......... .......... .......... ..........  4% 71.8M 13s
  4150K .......... .......... .......... .......... ..........  4% 26.5M 13s
  4200K .......... .......... .......... .......... ..........  4% 31.0M 13s
  4250K .......... .......... .......... .......... ..........  4%  157M 13s
  4300K .......... .......... .......... .......... ..........  4% 65.7M 13s
