--2017-05-01 22:02:37--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 70600K .......... .......... .......... .......... .......... 68%  127M 1s
 70650K .......... .......... .......... .......... .......... 69% 97.4M 1s
 70700K .......... .......... .......... .......... .......... 69% 2.55M 1s
 70750K .......... .......... .......... .......... .......... 69%  157M 1s
 70800K .......... .......... .......... .......... .......... 69%  146M 1s
 70850K .......... .......... .......... .......... .......... 69% 96.2M 1s
 70900K .......... .......... .......... .......... .......... 69%  144M 1s
 70950K .......... .......... .......... .......... .......... 69%  115M 1s
 71000K .......... .......... .......... .......... .......... 69% 99.1M 1s
 71050K .......... .......... .......... .......... .......... 69%  107M 1s
 71100K .......... .......... .......... .......... .......... 69%  114M 1s
 71150K .......... .......... .......... .......... .......... 69%  131M 1s
 71200K .......... .......... .......... .......... .......... 69% 94.8M 1s
 71250K .......... .......... .......... .......... .......... 69%  122M 1s
 71300K .......... .......... .......... .......... .......... 69% 90.9M 1s
 71350K .......... .......... .......... .......... .......... 69%  126M 1s
 71400K .......... .......... .......... .......... .......... 69% 88.1M 1s
 71450K .......... .......... .......... .......... .......... 69%  129M 1s
 71500K .......... .......... .......... .......... .......... 69%  131M 1s
 71550K .......... .......... .......... .......... .......... 69% 88.8M 1s
 71600K .......... .......... .......... .......... .......... 69%  133M 1s
 71650K .......... .......... .......... .......... .......... 70%  101M 1s
 71700K .......... .......... .......... .......... .......... 70%  109M 1s
 71750K .......... .......... .......... .......... .......... 70%  120M 1s
 71800K .......... .......... .......... .......... .......... 70%  119M 1s
 71850K .......... .......... .......... .......... .......... 70% 82.5M 1s
 71900K .......... .......... .......... .......... .......... 70%  149M 1s
 71950K .......... .......... .......... .......... .......... 70% 92.6M 1s
 72000K .......... .......... .......... .......... .......... 70%  130M 1s
 72050K .......... .......... .......... .......... .......... 70%  110M 1s
 72100K .......... .......... .......... .......... .......... 70% 6.65M 1s
 72150K .......... .......... .......... .......... .......... 70%  130M 1s
 72200K .......... .......... .......... .......... .......... 70%  106M 1s
 72250K .......... .......... .......... .......... .......... 70%  120M 1s
 72300K .......... .......... .......... .......... .......... 70% 99.9M 1s
 72350K .......... .......... .......... .......... .......... 70%  117M 1s
 72400K .......... .......... .......... .......... .......... 70%  105M 1s
 72450K .......... .......... .......... .......... .......... 70% 84.8M 1s
 72500K .......... .......... .......... .......... .......... 70%  139M 1s
 72550K .......... .......... .......... .......... .......... 70%  112M 1s
 72600K .......... .......... .......... .......... .......... 70%  104M 1s
 72650K .......... .......... .......... .......... .......... 70%  119M 1s
 72700K .......... .......... .......... .......... .......... 71%  120M 1s
 72750K .......... .......... .......... .......... .......... 71%  108M 1s
 72800K .......... .......... .......... .......... .......... 71%  114M 1s
 72850K .......... .......... .......... .......... .......... 71%  104M 1s
 72900K .......... .......... .......... .......... .......... 71% 73.0M 1s
 72950K .......... .......... .......... .......... .......... 71%  136M 1s
 73000K .......... .......... .......... .......... .......... 71%  154M 1s
 73050K .......... .......... .......... .......... .......... 71%  116M 1s
 73100K .......... .......... .......... .......... .......... 71%  101M 1s
 73150K .......... .......... .......... .......... .......... 71%  118M 1s
 73200K .......... .......... .......... .......... .......... 71% 83.1M 1s
 73250K .......... .......... .......... .......... .......... 71%  148M 1s
 73300K .......... .......... .......... .......... .......... 71%  107M 1s
 73350K .......... .......... .......... .......... .......... 71% 90.6M 1s
 73400K .......... .......... .......... .......... .......... 71%  136M 1s
 73450K .......... .......... .......... .......... .......... 71% 2.55M 1s
 73500K .......... .......... .......... .......... .......... 71%  121M 1s
 73550K .......... .......... .......... .......... .......... 71%  142M 1s
 73600K .......... .......... .......... .......... .......... 71%  127M 1s
 73650K .......... .......... .......... .......... .......... 71% 92.5M 1s
 73700K .......... .......... .......... .......... .......... 72%  121M 1s
 73750K .......... .......... .......... .......... .......... 72% 93.7M 1s
 73800K .......... .......... .......... .......... .......... 72%  115M 1s
 73850K .......... .......... .......... .......... .......... 72%  129M 1s
 73900K .......... .......... .......... .......... .......... 72% 89.5M 1s
 73950K .......... .......... .......... .......... .......... 72%  135M 1s
 74000K .......... .......... .......... .......... .......... 72%  124M 1s
 74050K .......... .......... .......... .......... .......... 72% 87.3M 1s
 74100K .......... .......... .......... .......... .......... 72%  139M 1s
 74150K .......... .......... .......... .......... .......... 72%  102M 1s
 74200K .......... .......... .......... .......... .......... 72% 99.2M 1s
 74250K .......... .......... .......... .......... .......... 72%  122M 1s
 74300K .......... .......... .......... .......... .......... 72%  121M 1s
 74350K .......... .......... .......... .......... .......... 72%  101M 1s
 74400K .......... .......... .......... .......... .......... 72%  115M 1s
 74450K .......... .......... .......... .......... .......... 72% 91.8M 1s
 74500K .......... .......... .......... .......... .......... 72%  138M 1s
 74550K .......... .......... .......... .......... .......... 72% 99.3M 1s
 74600K .......... .......... .......... .......... .......... 72%  102M 1s
 74650K .......... .......... .......... .......... .......... 72%  122M 1s
 74700K .......... .......... .......... .......... .......... 72% 86.3M 1s
 74750K .......... .......... .......... .......... .......... 73%  141M 1s
 74800K .......... .......... .......... .......... .......... 73%  117M 1s
 74850K .......... .......... .......... .......... .......... 73% 96.8M 1s
 74900K .......... .......... .......... .......... .......... 73% 7.05M 1s
 74950K .......... .......... .......... .......... .......... 73% 83.9M 1s
 75000K .......... .......... .......... .......... .......... 73%  144M 1s
 75050K .......... .......... .......... .......... .......... 73%  111M 1s
 75100K .......... .......... .......... .......... .......... 73%  100M 1s
 75150K .......... .......... .......... .......... .......... 73%  115M 1s
 75200K .......... .......... .......... .......... .......... 73%  124M 1s
 75250K .......... .......... .......... .......... .......... 73%  101M 1s
 75300K .......... .......... .......... .......... .......... 73%  121M 1s
 75350K .......... .......... .......... .......... .......... 73% 87.4M 1s
 75400K .......... .......... .......... .......... .......... 73%  127M 1s
 75450K .......... .......... .......... .......... .......... 73% 88.4M 1s
 75500K .......... .......... .......... .......... .......... 73%  124M 1s
 75550K .......... .......... .......... .......... .......... 73%  143M 1s
 75600K .......... .......... .......... .......... .......... 73% 82.8M 1s
 75650K .......... .......... .......... .......... .......... 73%  110M 1s
 75700K .......... .......... .......... .......... .......... 73%  137M 1s
 75750K .......... .......... .......... .......... .......... 74%  116M 1s
 75800K .......... .......... .......... .......... .......... 74% 88.2M 1s
 75850K .......... .......... .......... .......... .......... 74%  156M 1s
 75900K .......... .......... .......... .......... .......... 74%  111M 1s
 75950K .......... .......... .......... .......... .......... 74% 89.4M 1s
 76000K .......... .......... .......... .......... .......... 74%  129M 1s
 76050K .......... .......... .......... .......... .......... 74% 90.1M 1s
 76100K .......... .......... .......... .......... .......... 74%  124M 1s
 76150K .......... .......... .......... .......... .......... 74%  131M 1s
 76200K .......... .......... .......... .......... .......... 74% 92.1M 1s
 76250K .......... .......... .......... .......... .......... 74% 2.55M 1s
 76300K .......... .......... .......... .......... .......... 74%  121M 1s
 76350K .......... .......... .......... .......... .......... 74% 56.2M 1s
 76400K .......... .......... .......... .......... .......... 74%  134M 1s
 76450K .......... .......... .......... .......... .......... 74%  170M 1s
 76500K .......... .......... .......... .......... .......... 74%  139M 1s
 76550K .......... .......... .......... .......... .......... 74%  151M 1s
 76600K .......... .......... .......... .......... .......... 74%  134M 1s
 76650K .......... .......... .......... .......... .......... 74% 79.9M 1s
 76700K .......... .......... .......... .......... .......... 74%  142M 1s
 76750K .......... .......... .......... .......... .......... 75%  116M 1s
 76800K .......... .......... .......... .......... .......... 75% 90.1M 1s
 76850K .......... .......... .......... .......... .......... 75%  127M 1s
 76900K .......... .......... .......... .......... .......... 75%  117M 1s
